url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,181,104
/hgalytoby/MyselfAnimeDownloader/releases,55,49
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,28,9
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,27,17
/hgalytoby/MyselfAnimeDownloader/issues/5,12,12
/hgalytoby/MyselfAnimeDownloader/issues/20,12,10
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,10,3
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,9,2
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,8,3
/hgalytoby/MyselfAnimeDownloader/issues,7,6
