time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-21 00:00:00+00:00,4.0,3.0,28,13
2023-06-22 00:00:00+00:00,4.0,3.0,64,19
2023-06-23 00:00:00+00:00,1.0,1.0,45,11
2023-06-24 00:00:00+00:00,1.0,1.0,68,19
2023-06-25 00:00:00+00:00,1.0,1.0,84,24
2023-06-26 00:00:00+00:00,3.0,3.0,39,22
2023-06-27 00:00:00+00:00,1.0,1.0,30,16
2023-06-28 00:00:00+00:00,3.0,3.0,33,13
2023-06-29 00:00:00+00:00,2.0,2.0,35,19
2023-06-30 00:00:00+00:00,1.0,1.0,47,13
2023-07-01 00:00:00+00:00,2.0,2.0,36,20
2023-07-02 00:00:00+00:00,2.0,2.0,59,19
2023-07-03 00:00:00+00:00,2.0,2.0,117,26
2023-07-04 00:00:00+00:00,,,62,21
