url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,222,123
/hgalytoby/MyselfAnimeDownloader/releases,70,49
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,39,10
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,31,25
/hgalytoby/MyselfAnimeDownloader/issues/5,30,29
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,23,4
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,22,4
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,21,7
/hgalytoby/MyselfAnimeDownloader/tree/master,19,5
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,18,3
