url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,257,137
/hgalytoby/MyselfAnimeDownloader/releases,96,66
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,47,32
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,35,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,34,12
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,31,4
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,18,5
/hgalytoby/MyselfAnimeDownloader/issues/5,17,16
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,14,4
/hgalytoby/MyselfAnimeDownloader/issues/20,12,11
