time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-11 00:00:00+00:00,2.0,2.0,15,6
2024-06-12 00:00:00+00:00,2.0,2.0,28,11
2024-06-13 00:00:00+00:00,2.0,2.0,39,14
2024-06-14 00:00:00+00:00,2.0,1.0,43,20
2024-06-15 00:00:00+00:00,3.0,2.0,78,25
2024-06-16 00:00:00+00:00,3.0,2.0,60,20
2024-06-17 00:00:00+00:00,6.0,3.0,32,14
2024-06-18 00:00:00+00:00,1.0,1.0,48,24
2024-06-19 00:00:00+00:00,1.0,1.0,69,16
2024-06-20 00:00:00+00:00,1.0,1.0,74,19
2024-06-21 00:00:00+00:00,,,41,28
2024-06-22 00:00:00+00:00,4.0,2.0,36,17
2024-06-23 00:00:00+00:00,1.0,1.0,188,24
2024-06-24 00:00:00+00:00,,,90,27
