time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-25 00:00:00+00:00,3,2,63,27
2023-04-26 00:00:00+00:00,3,2,35,16
2023-04-27 00:00:00+00:00,4,3,82,21
2023-04-28 00:00:00+00:00,3,2,30,17
2023-04-29 00:00:00+00:00,3,2,81,15
2023-04-30 00:00:00+00:00,4,3,61,23
2023-05-01 00:00:00+00:00,4,3,46,20
2023-05-02 00:00:00+00:00,3,2,28,14
2023-05-03 00:00:00+00:00,3,2,38,22
2023-05-04 00:00:00+00:00,3,2,42,27
2023-05-05 00:00:00+00:00,4,3,30,20
2023-05-06 00:00:00+00:00,3,2,31,14
2023-05-07 00:00:00+00:00,3,2,51,20
2023-05-08 00:00:00+00:00,1,1,45,21
