url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,695,319
/hgalytoby/MyselfAnimeDownloader/releases,204,136
/hgalytoby/MyselfAnimeDownloader/issues,140,46
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,127,90
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,115,42
/hgalytoby/MyselfAnimeDownloader/issues/44,100,34
/hgalytoby/MyselfAnimeDownloader/issues/45,55,33
/hgalytoby/MyselfAnimeDownloader/issues/14,50,27
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,47,13
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,44,18
