time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-29 00:00:00+00:00,3.0,2.0,100,36
2023-07-30 00:00:00+00:00,1.0,1.0,64,31
2023-07-31 00:00:00+00:00,1.0,1.0,41,13
2023-08-01 00:00:00+00:00,2.0,2.0,22,10
2023-08-02 00:00:00+00:00,1.0,1.0,61,21
2023-08-03 00:00:00+00:00,1.0,1.0,51,20
2023-08-04 00:00:00+00:00,1.0,1.0,60,11
2023-08-05 00:00:00+00:00,2.0,2.0,56,23
2023-08-06 00:00:00+00:00,4.0,4.0,76,33
2023-08-07 00:00:00+00:00,2.0,2.0,85,24
2023-08-08 00:00:00+00:00,2.0,2.0,46,17
2023-08-09 00:00:00+00:00,2.0,2.0,42,24
2023-08-10 00:00:00+00:00,1.0,1.0,28,21
2023-08-11 00:00:00+00:00,,,52,19
