time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,9,3,12,6
2025-08-12 00:00:00+00:00,13,6,32,7
2025-08-13 00:00:00+00:00,10,4,2,1
2025-08-14 00:00:00+00:00,8,2,6,3
2025-08-15 00:00:00+00:00,11,5,14,8
2025-08-16 00:00:00+00:00,10,4,8,4
2025-08-17 00:00:00+00:00,14,8,27,7
2025-08-18 00:00:00+00:00,9,3,18,8
2025-08-19 00:00:00+00:00,11,4,6,4
2025-08-20 00:00:00+00:00,12,6,3,2
2025-08-21 00:00:00+00:00,9,3,32,8
2025-08-22 00:00:00+00:00,12,6,86,12
2025-08-23 00:00:00+00:00,10,4,16,5
2025-08-24 00:00:00+00:00,2,2,24,7
