time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-25 00:00:00+00:00,1,1,101,32
2023-03-26 00:00:00+00:00,1,1,20,12
2023-03-27 00:00:00+00:00,2,2,36,12
2023-03-28 00:00:00+00:00,1,1,31,14
2023-03-29 00:00:00+00:00,2,2,26,17
2023-03-30 00:00:00+00:00,3,3,80,25
2023-03-31 00:00:00+00:00,2,2,36,20
2023-04-01 00:00:00+00:00,1,1,29,20
2023-04-02 00:00:00+00:00,1,1,27,10
2023-04-03 00:00:00+00:00,1,1,19,11
2023-04-04 00:00:00+00:00,1,1,55,22
2023-04-05 00:00:00+00:00,2,2,118,25
2023-04-06 00:00:00+00:00,1,1,51,29
2023-04-07 00:00:00+00:00,1,1,46,20
