url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,1371,645
/hgalytoby/MyselfAnimeDownloader/releases,364,209
/hgalytoby/MyselfAnimeDownloader/issues,273,82
/hgalytoby/MyselfAnimeDownloader/issues/34,219,46
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.13,106,79
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,93,72
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,87,71
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.12,87,58
/hgalytoby/MyselfAnimeDownloader/issues/32,73,38
/hgalytoby/MyselfAnimeDownloader/find/master,58,49
