referrer,views_total,views_unique
Google,293,134
github.com,40,12
l.facebook.com,7,3
Bing,5,4
tw.search.yahoo.com,2,2
facebook.com,2,2
r.search.yahoo.com,1,1
cn.bing.com,1,1
