referrer,views_total,views_unique
Google,1622,374
github.com,308,57
r.lihkg.com,97,67
l.facebook.com,37,11
Bing,36,3
facebook.com,12,7
lm.facebook.com,8,7
plurk.com,5,3
tw.search.yahoo.com,5,2
m.facebook.com,4,4
