url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,262,121
/hgalytoby/MyselfAnimeDownloader/releases,90,50
/hgalytoby/MyselfAnimeDownloader/issues,42,15
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,37,12
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,35,13
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,30,26
/hgalytoby/MyselfAnimeDownloader/issues/14,26,11
/hgalytoby/MyselfAnimeDownloader/issues/44,23,14
/hgalytoby/MyselfAnimeDownloader/issues/20,19,15
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,15,5
