url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,240,144
/hgalytoby/MyselfAnimeDownloader/releases,85,57
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,49,15
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,26,6
/hgalytoby/MyselfAnimeDownloader/issues/5,25,24
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,21
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,23,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,20,4
/hgalytoby/MyselfAnimeDownloader/tree/master,19,6
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,18,6
