url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,217,140
/hgalytoby/MyselfAnimeDownloader/releases,63,51
/hgalytoby/MyselfAnimeDownloader/issues/5,33,31
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,29,24
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,17,13
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,15,9
/hgalytoby/MyselfAnimeDownloader/find/master,9,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,5
/hgalytoby/MyselfAnimeDownloader/search,8,3
/hgalytoby/MyselfAnimeDownloader/commits,7,3
