url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,216,126
/hgalytoby/MyselfAnimeDownloader/releases,52,43
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_tools.py,36,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,30,24
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,29,13
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,18,5
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,16,8
/hgalytoby/MyselfAnimeDownloader/issues,15,5
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,15,4
