url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,225,127
/hgalytoby/MyselfAnimeDownloader/releases,79,55
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,41,14
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,35,25
/hgalytoby/MyselfAnimeDownloader/issues/5,22,19
/hgalytoby/MyselfAnimeDownloader/issues/20,19,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,14,6
/hgalytoby/MyselfAnimeDownloader/blob/master/hgalytoby/MyselfAnimeDownloader/ghrs-data/snapshots/2022-09-05_024635_top_paths_snapshot.csv,10,2
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,9,4
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,8,3
