url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,202,114
/hgalytoby/MyselfAnimeDownloader/releases,52,41
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,44,11
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,29,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,27,22
/hgalytoby/MyselfAnimeDownloader/issues/5,21,18
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_tools.py,21,3
/hgalytoby/MyselfAnimeDownloader/issues,20,6
/hgalytoby/MyselfAnimeDownloader/issues/20,15,11
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,13,3
