time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-06 00:00:00+00:00,2,2,21,16
2025-12-07 00:00:00+00:00,5,5,42,7
2025-12-08 00:00:00+00:00,3,3,20,9
2025-12-09 00:00:00+00:00,12,6,13,9
2025-12-10 00:00:00+00:00,2,2,14,7
2025-12-11 00:00:00+00:00,5,5,8,5
2025-12-12 00:00:00+00:00,9,5,17,8
2025-12-13 00:00:00+00:00,3,3,9,6
2025-12-14 00:00:00+00:00,9,5,23,9
2025-12-15 00:00:00+00:00,7,7,5,5
2025-12-16 00:00:00+00:00,12,8,42,8
2025-12-17 00:00:00+00:00,8,4,16,9
2025-12-18 00:00:00+00:00,3,3,17,6
2025-12-19 00:00:00+00:00,2,2,10,5
