url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,494,242
/hgalytoby/MyselfAnimeDownloader/releases,133,87
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.13,58,42
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,38,28
/hgalytoby/MyselfAnimeDownloader/find/master,38,25
/hgalytoby/MyselfAnimeDownloader/issues/5,26,25
/hgalytoby/MyselfAnimeDownloader/issues,26,20
/hgalytoby/MyselfAnimeDownloader/issues/20,20,17
/hgalytoby/MyselfAnimeDownloader/commit/10a98a4c088a64dab7bba3a0cc6e108bdd6a71b9,20,15
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,18,16
