url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,205,103
/hgalytoby/MyselfAnimeDownloader/releases,56,38
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.8,30,20
/hgalytoby/MyselfAnimeDownloader/issues/31,27,2
/hgalytoby/MyselfAnimeDownloader/issues,21,5
/hgalytoby/MyselfAnimeDownloader/issues/5,19,18
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,12,7
/hgalytoby/MyselfAnimeDownloader/issues/20,11,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,10,7
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,9,7
