url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,230,136
/hgalytoby/MyselfAnimeDownloader/releases,68,54
/hgalytoby/MyselfAnimeDownloader/blob/master/event/SearchAnimate.py,40,1
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,30,22
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,28,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,25,10
/hgalytoby/MyselfAnimeDownloader/issues/5,18,18
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,18,4
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,14,3
/hgalytoby/MyselfAnimeDownloader/tree/master/UI,13,5
