time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-27 00:00:00+00:00,12,6,36,14
2025-12-28 00:00:00+00:00,16,5,26,10
2025-12-29 00:00:00+00:00,3,3,37,11
2025-12-30 00:00:00+00:00,11,4,14,7
2025-12-31 00:00:00+00:00,12,7,24,10
2026-01-01 00:00:00+00:00,7,3,16,10
2026-01-02 00:00:00+00:00,6,6,13,6
2026-01-03 00:00:00+00:00,8,5,33,9
2026-01-04 00:00:00+00:00,5,5,64,16
2026-01-05 00:00:00+00:00,2,2,15,7
2026-01-06 00:00:00+00:00,9,6,18,6
2026-01-07 00:00:00+00:00,7,3,24,12
2026-01-08 00:00:00+00:00,7,3,22,11
2026-01-09 00:00:00+00:00,7,3,30,7
