time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-08 00:00:00+00:00,3.0,3.0,36,18
2023-12-09 00:00:00+00:00,2.0,2.0,23,12
2023-12-10 00:00:00+00:00,2.0,2.0,41,13
2023-12-11 00:00:00+00:00,3.0,3.0,16,11
2023-12-12 00:00:00+00:00,2.0,2.0,49,11
2023-12-13 00:00:00+00:00,2.0,2.0,65,11
2023-12-14 00:00:00+00:00,2.0,2.0,14,6
2023-12-15 00:00:00+00:00,2.0,2.0,9,4
2023-12-16 00:00:00+00:00,3.0,3.0,40,15
2023-12-17 00:00:00+00:00,4.0,4.0,38,16
2023-12-18 00:00:00+00:00,4.0,4.0,18,11
2023-12-19 00:00:00+00:00,2.0,2.0,14,8
2023-12-20 00:00:00+00:00,2.0,2.0,91,7
2023-12-21 00:00:00+00:00,,,47,9
