url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,131,88
/hgalytoby/MyselfAnimeDownloader/releases,52,41
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,31,27
/hgalytoby/MyselfAnimeDownloader/issues/5,26,25
/hgalytoby/MyselfAnimeDownloader/issues,13,8
/hgalytoby/MyselfAnimeDownloader/issues/20,11,10
/hgalytoby/MyselfAnimeDownloader/find/master,9,7
/hgalytoby/MyselfAnimeDownloader/issues/31,9,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,8,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,8
