url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,261,128
/hgalytoby/MyselfAnimeDownloader/releases,88,61
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,48,33
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,36,14
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,30,10
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,29,4
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,23,7
/hgalytoby/MyselfAnimeDownloader/issues/5,19,16
/hgalytoby/MyselfAnimeDownloader/issues,17,9
/hgalytoby/MyselfAnimeDownloader/issues/20,14,13
