time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-09 00:00:00+00:00,2,2,54,17
2024-03-10 00:00:00+00:00,1,1,42,15
2024-03-11 00:00:00+00:00,2,2,34,12
2024-03-12 00:00:00+00:00,2,2,25,8
2024-03-13 00:00:00+00:00,1,1,21,9
2024-03-14 00:00:00+00:00,1,1,49,18
2024-03-15 00:00:00+00:00,1,1,40,10
2024-03-16 00:00:00+00:00,1,1,50,15
2024-03-17 00:00:00+00:00,1,1,57,14
2024-03-18 00:00:00+00:00,3,3,28,16
2024-03-19 00:00:00+00:00,1,1,14,10
2024-03-20 00:00:00+00:00,2,2,72,18
2024-03-21 00:00:00+00:00,2,2,33,15
2024-03-22 00:00:00+00:00,1,1,36,19
