url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,98,61
/hgalytoby/MyselfAnimeDownloader/releases,37,24
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,13
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,10,9
/hgalytoby/MyselfAnimeDownloader/tree/master,6,5
/hgalytoby/MyselfAnimeDownloader/issues,4,4
/hgalytoby/MyselfAnimeDownloader/issues/20,4,4
/hgalytoby/MyselfAnimeDownloader/issues/5,4,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,3,3
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,3,2
