time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-16 00:00:00+00:00,2.0,2.0,54,28
2023-08-17 00:00:00+00:00,1.0,1.0,118,23
2023-08-18 00:00:00+00:00,3.0,3.0,52,12
2023-08-19 00:00:00+00:00,2.0,2.0,59,14
2023-08-20 00:00:00+00:00,4.0,2.0,94,18
2023-08-21 00:00:00+00:00,2.0,2.0,36,21
2023-08-22 00:00:00+00:00,1.0,1.0,50,12
2023-08-23 00:00:00+00:00,2.0,2.0,46,16
2023-08-24 00:00:00+00:00,1.0,1.0,81,22
2023-08-25 00:00:00+00:00,2.0,2.0,33,16
2023-08-26 00:00:00+00:00,1.0,1.0,26,10
2023-08-27 00:00:00+00:00,2.0,2.0,36,16
2023-08-28 00:00:00+00:00,4.0,4.0,16,10
2023-08-29 00:00:00+00:00,,,61,13
