url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,168,109
/hgalytoby/MyselfAnimeDownloader/releases,42,35
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,22,18
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,22,6
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/issues/20,16,16
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,7,3
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,6,2
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader/ghrs-data,4,2
/hgalytoby/MyselfAnimeDownloader/blob/master/ConfigUI.py,4,1
