url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,225,126
/hgalytoby/MyselfAnimeDownloader/releases,63,48
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,49,14
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,31,25
/hgalytoby/MyselfAnimeDownloader/issues/5,27,24
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,22,8
/hgalytoby/MyselfAnimeDownloader/tree/master/event,20,4
/hgalytoby/MyselfAnimeDownloader/issues/20,16,15
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,13,6
/hgalytoby/MyselfAnimeDownloader/issues,11,6
