time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-04 00:00:00+00:00,1.0,1.0,60,11
2023-08-05 00:00:00+00:00,2.0,2.0,56,23
2023-08-06 00:00:00+00:00,4.0,4.0,76,33
2023-08-07 00:00:00+00:00,2.0,2.0,85,24
2023-08-08 00:00:00+00:00,2.0,2.0,46,17
2023-08-09 00:00:00+00:00,2.0,2.0,42,24
2023-08-10 00:00:00+00:00,1.0,1.0,28,21
2023-08-11 00:00:00+00:00,1.0,1.0,55,20
2023-08-12 00:00:00+00:00,1.0,1.0,37,13
2023-08-13 00:00:00+00:00,2.0,2.0,38,16
2023-08-14 00:00:00+00:00,2.0,2.0,46,29
2023-08-15 00:00:00+00:00,1.0,1.0,42,13
2023-08-16 00:00:00+00:00,2.0,2.0,54,28
2023-08-17 00:00:00+00:00,,,118,23
