time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-19 00:00:00+00:00,2,2,20,7
2026-02-20 00:00:00+00:00,2,2,9,5
2026-02-21 00:00:00+00:00,9,5,9,5
2026-02-22 00:00:00+00:00,11,7,18,12
2026-02-23 00:00:00+00:00,7,3,14,9
2026-02-24 00:00:00+00:00,8,4,51,9
2026-02-25 00:00:00+00:00,7,3,21,11
2026-02-26 00:00:00+00:00,2,2,10,7
2026-02-27 00:00:00+00:00,2,2,13,7
2026-02-28 00:00:00+00:00,15,7,15,6
2026-03-01 00:00:00+00:00,12,8,20,8
2026-03-02 00:00:00+00:00,14,6,21,11
2026-03-03 00:00:00+00:00,5,5,5,4
2026-03-04 00:00:00+00:00,6,2,7,6
