referrer,views_total,views_unique
Google,1272,351
github.com,223,46
r.lihkg.com,106,68
l.facebook.com,18,4
Bing,15,4
plurk.com,9,5
com.google.android.gm,5,1
facebook.com,5,1
lihkg.com,4,3
tw.search.yahoo.com,4,1
