time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-14 00:00:00+00:00,33,14,17,7
2026-06-15 00:00:00+00:00,35,9,15,6
2026-06-16 00:00:00+00:00,24,9,20,7
2026-06-17 00:00:00+00:00,15,6,6,2
2026-06-18 00:00:00+00:00,14,5,7,5
2026-06-19 00:00:00+00:00,33,9,5,3
2026-06-20 00:00:00+00:00,64,17,7,4
2026-06-21 00:00:00+00:00,46,16,25,10
2026-06-22 00:00:00+00:00,27,7,5,4
2026-06-23 00:00:00+00:00,32,13,10,3
2026-06-24 00:00:00+00:00,30,11,5,3
2026-06-25 00:00:00+00:00,27,7,8,4
2026-06-26 00:00:00+00:00,13,4,26,4
2026-06-27 00:00:00+00:00,15,6,17,4
