time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-16 00:00:00+00:00,9,3,15,3
2025-07-17 00:00:00+00:00,11,5,14,6
2025-07-18 00:00:00+00:00,14,6,6,2
2025-07-19 00:00:00+00:00,11,3,18,9
2025-07-20 00:00:00+00:00,10,4,11,4
2025-07-21 00:00:00+00:00,9,3,28,8
2025-07-22 00:00:00+00:00,10,4,14,10
2025-07-23 00:00:00+00:00,12,6,14,5
2025-07-24 00:00:00+00:00,8,2,5,3
2025-07-25 00:00:00+00:00,11,5,14,9
2025-07-26 00:00:00+00:00,11,5,5,3
2025-07-27 00:00:00+00:00,13,7,20,7
2025-07-28 00:00:00+00:00,9,3,13,7
2025-07-29 00:00:00+00:00,1,1,7,4
