time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-23 00:00:00+00:00,,,16,7
2024-12-24 00:00:00+00:00,1.0,1.0,82,12
2024-12-25 00:00:00+00:00,1.0,1.0,15,7
2024-12-26 00:00:00+00:00,1.0,1.0,28,7
2024-12-27 00:00:00+00:00,1.0,1.0,8,7
2024-12-28 00:00:00+00:00,,,8,4
2024-12-29 00:00:00+00:00,,,11,5
2024-12-30 00:00:00+00:00,,,18,7
2024-12-31 00:00:00+00:00,,,18,8
2025-01-01 00:00:00+00:00,,,18,9
2025-01-02 00:00:00+00:00,,,35,8
2025-01-03 00:00:00+00:00,,,5,2
2025-01-04 00:00:00+00:00,,,28,4
2025-01-05 00:00:00+00:00,,,10,3
