url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,274,173
/hgalytoby/MyselfAnimeDownloader/releases,84,68
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,51,35
/hgalytoby/MyselfAnimeDownloader/issues/5,19,19
/hgalytoby/MyselfAnimeDownloader/issues/20,19,16
/hgalytoby/MyselfAnimeDownloader/find/master,17,14
/hgalytoby/MyselfAnimeDownloader/issues,17,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,16,13
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,16,8
/hgalytoby/MyselfAnimeDownloader/discussions,6,4
