time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-09 00:00:00+00:00,4,4,32,8
2025-10-10 00:00:00+00:00,3,3,21,10
2025-10-11 00:00:00+00:00,4,4,18,10
2025-10-12 00:00:00+00:00,10,8,35,7
2025-10-13 00:00:00+00:00,5,4,6,4
2025-10-14 00:00:00+00:00,16,5,42,12
2025-10-15 00:00:00+00:00,12,7,6,5
2025-10-16 00:00:00+00:00,17,5,13,7
2025-10-17 00:00:00+00:00,10,5,15,9
2025-10-18 00:00:00+00:00,8,3,22,14
2025-10-19 00:00:00+00:00,20,5,11,10
2025-10-20 00:00:00+00:00,5,5,12,6
2025-10-21 00:00:00+00:00,15,5,10,8
2025-10-22 00:00:00+00:00,14,4,14,6
