time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-22 00:00:00+00:00,27,7,5,4
2026-06-23 00:00:00+00:00,32,13,10,3
2026-06-24 00:00:00+00:00,30,11,5,3
2026-06-25 00:00:00+00:00,27,7,8,4
2026-06-26 00:00:00+00:00,13,4,26,4
2026-06-27 00:00:00+00:00,15,6,17,4
2026-06-28 00:00:00+00:00,13,4,6,5
2026-06-29 00:00:00+00:00,19,6,1,1
2026-06-30 00:00:00+00:00,17,8,35,3
2026-07-01 00:00:00+00:00,9,4,7,4
2026-07-02 00:00:00+00:00,8,4,4,2
2026-07-03 00:00:00+00:00,1,1,7,4
2026-07-04 00:00:00+00:00,17,8,10,4
2026-07-05 00:00:00+00:00,15,6,9,5
