time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,12.0,6.0,10,6
2025-06-29 00:00:00+00:00,13.0,7.0,13,6
2025-06-30 00:00:00+00:00,14.0,8.0,6,4
2025-07-01 00:00:00+00:00,14.0,8.0,8,4
2025-07-02 00:00:00+00:00,13.0,7.0,17,6
2025-07-03 00:00:00+00:00,15.0,9.0,18,8
2025-07-04 00:00:00+00:00,14.0,7.0,14,5
2025-07-05 00:00:00+00:00,11.0,5.0,28,8
2025-07-06 00:00:00+00:00,11.0,5.0,10,6
2025-07-07 00:00:00+00:00,12.0,6.0,21,6
2025-07-08 00:00:00+00:00,12.0,6.0,6,5
2025-07-09 00:00:00+00:00,17.0,9.0,11,6
2025-07-10 00:00:00+00:00,12.0,6.0,31,6
2025-07-11 00:00:00+00:00,,,17,8
