url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,99,62
/hgalytoby/MyselfAnimeDownloader/releases,26,22
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,12,10
/hgalytoby/MyselfAnimeDownloader/issues/20,12,9
/hgalytoby/MyselfAnimeDownloader/discussions/47,6,6
/hgalytoby/MyselfAnimeDownloader/issues/14,6,6
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,6,5
/hgalytoby/MyselfAnimeDownloader/issues,4,3
/hgalytoby/MyselfAnimeDownloader/commit/2bd19a4116d8164c4f99833fcc9737b1dbb88b84,4,2
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,3,3
