referrer,views_total,views_unique
Google,368,168
github.com,36,17
mail.google.com,9,1
l.facebook.com,8,3
cn.bing.com,4,1
DuckDuckGo,4,1
Bing,2,2
tw.search.yahoo.com,2,1
