url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,234,125
/hgalytoby/MyselfAnimeDownloader/releases,79,48
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,42,27
/hgalytoby/MyselfAnimeDownloader/issues,38,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,18,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,17,8
/hgalytoby/MyselfAnimeDownloader/branches,14,3
/hgalytoby/MyselfAnimeDownloader/issues/20,11,10
/hgalytoby/MyselfAnimeDownloader/issues/44,11,6
/hgalytoby/MyselfAnimeDownloader/issues/14,10,6
