url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,236,140
/hgalytoby/MyselfAnimeDownloader/releases,72,59
/hgalytoby/MyselfAnimeDownloader/issues/40,50,5
/hgalytoby/MyselfAnimeDownloader/issues/5,34,31
/hgalytoby/MyselfAnimeDownloader/issues,29,8
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,28,22
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,18,13
/hgalytoby/MyselfAnimeDownloader/issues/20,15,13
/hgalytoby/MyselfAnimeDownloader/find/master,13,12
/hgalytoby/MyselfAnimeDownloader/blob/master/ConfigUI.py,10,1
