time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-16 00:00:00+00:00,17.0,5.0,13,7
2025-10-17 00:00:00+00:00,10.0,5.0,15,9
2025-10-18 00:00:00+00:00,8.0,3.0,22,14
2025-10-19 00:00:00+00:00,20.0,5.0,11,10
2025-10-20 00:00:00+00:00,5.0,5.0,12,6
2025-10-21 00:00:00+00:00,15.0,5.0,10,8
2025-10-22 00:00:00+00:00,16.0,6.0,15,7
2025-10-23 00:00:00+00:00,4.0,4.0,8,4
2025-10-24 00:00:00+00:00,12.0,6.0,12,5
2025-10-25 00:00:00+00:00,17.0,7.0,36,15
2025-10-26 00:00:00+00:00,21.0,10.0,25,10
2025-10-27 00:00:00+00:00,6.0,6.0,8,6
2025-10-28 00:00:00+00:00,24.0,14.0,9,8
2025-10-29 00:00:00+00:00,,,22,9
