time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,18,8,10,6
2026-04-14 00:00:00+00:00,31,9,7,6
2026-04-15 00:00:00+00:00,16,7,6,4
2026-04-16 00:00:00+00:00,19,6,13,6
2026-04-17 00:00:00+00:00,12,7,19,8
2026-04-18 00:00:00+00:00,12,8,10,7
2026-04-19 00:00:00+00:00,19,7,13,7
2026-04-20 00:00:00+00:00,34,16,9,5
2026-04-21 00:00:00+00:00,52,23,3,2
2026-04-22 00:00:00+00:00,49,23,8,4
2026-04-23 00:00:00+00:00,75,29,10,6
2026-04-24 00:00:00+00:00,50,23,13,8
2026-04-25 00:00:00+00:00,57,25,24,11
2026-04-26 00:00:00+00:00,31,10,35,7
