url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,126,69
/hgalytoby/MyselfAnimeDownloader/releases,34,26
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,15,6
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,14,12
/hgalytoby/MyselfAnimeDownloader/issues/20,12,6
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,8,3
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,5,3
/hgalytoby/MyselfAnimeDownloader/tree/master,5,2
/hgalytoby/MyselfAnimeDownloader/tree/master/.github,4,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,3,3
