time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-10 00:00:00+00:00,3,3,5,4
2026-07-11 00:00:00+00:00,15,6,24,6
2026-07-12 00:00:00+00:00,13,4,45,22
2026-07-13 00:00:00+00:00,3,3,10,5
2026-07-14 00:00:00+00:00,12,6,9,7
2026-07-15 00:00:00+00:00,10,6,4,3
2026-07-16 00:00:00+00:00,14,5,5,4
2026-07-17 00:00:00+00:00,16,6,9,4
2026-07-18 00:00:00+00:00,10,5,10,7
2026-07-19 00:00:00+00:00,3,3,4,4
2026-07-20 00:00:00+00:00,21,8,4,4
2026-07-21 00:00:00+00:00,12,7,2,2
2026-07-22 00:00:00+00:00,8,3,5,4
2026-07-23 00:00:00+00:00,15,6,3,2
