referrer,views_total,views_unique
Google,1855,386
github.com,374,51
lm.facebook.com,171,137
l.facebook.com,162,59
m.facebook.com,147,125
facebook.com,58,28
Bing,29,4
r.lihkg.com,22,20
l.messenger.com,2,1
search.brave.com,1,1
