referrer,views_total,views_unique
Google,988,304
github.com,165,26
r.lihkg.com,60,30
DuckDuckGo,16,2
l.facebook.com,12,1
tw.search.yahoo.com,10,1
plurk.com,8,2
Bing,7,4
facebook.com,4,2
messenger.com,4,1
