time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-30 00:00:00+00:00,10,6,73,18
2023-12-31 00:00:00+00:00,2,2,69,15
2024-01-01 00:00:00+00:00,6,4,52,19
2024-01-02 00:00:00+00:00,3,3,47,18
2024-01-03 00:00:00+00:00,2,2,30,18
2024-01-04 00:00:00+00:00,3,3,33,14
2024-01-05 00:00:00+00:00,2,2,42,13
2024-01-06 00:00:00+00:00,2,2,83,11
2024-01-07 00:00:00+00:00,2,2,41,18
2024-01-08 00:00:00+00:00,3,3,48,16
2024-01-09 00:00:00+00:00,3,3,61,24
2024-01-10 00:00:00+00:00,5,4,71,17
2024-01-11 00:00:00+00:00,3,3,80,30
2024-01-12 00:00:00+00:00,2,2,123,25
