url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,170,89
/hgalytoby/MyselfAnimeDownloader/releases,42,28
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,21,18
/hgalytoby/MyselfAnimeDownloader/issues,18,9
/hgalytoby/MyselfAnimeDownloader/issues/14,11,8
/hgalytoby/MyselfAnimeDownloader/issues/20,10,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,10,6
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,5,4
/hgalytoby/MyselfAnimeDownloader/issues/5,5,3
/hgalytoby/MyselfAnimeDownloader/issues/45,4,3
