url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,246,124
/hgalytoby/MyselfAnimeDownloader/releases,100,52
/hgalytoby/MyselfAnimeDownloader/issues,37,18
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,33,13
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,27,23
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,26,10
/hgalytoby/MyselfAnimeDownloader/issues/14,24,10
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,17,6
/hgalytoby/MyselfAnimeDownloader/issues/44,16,10
/hgalytoby/MyselfAnimeDownloader/issues/20,15,13
