time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-04 00:00:00+00:00,10,9,28,10
2025-10-05 00:00:00+00:00,7,6,16,8
2025-10-06 00:00:00+00:00,1,1,22,8
2025-10-07 00:00:00+00:00,10,10,11,6
2025-10-08 00:00:00+00:00,6,6,7,4
2025-10-09 00:00:00+00:00,4,4,32,8
2025-10-10 00:00:00+00:00,3,3,21,10
2025-10-11 00:00:00+00:00,4,4,18,10
2025-10-12 00:00:00+00:00,10,8,35,7
2025-10-13 00:00:00+00:00,5,4,6,4
2025-10-14 00:00:00+00:00,16,5,42,12
2025-10-15 00:00:00+00:00,12,7,6,5
2025-10-16 00:00:00+00:00,17,5,13,7
2025-10-17 00:00:00+00:00,8,3,13,8
